workerid,proliferate.condition,A_Age,A_aggressive,A_agree,A_control,A_dismissive,A_engaged,A_face,A_feel_int,A_friendly,A_incharge,A_int,A_listened,A_try_int,B_age,B_aggressive,B_agree,B_control,B_dismissive,B_engaged,B_face,B_feel_int,B_friendly,B_incharge,B_int,B_listened,B_try_int,extra_thoughts,gender_competitive,gender_competitive_score,gender_interrupted,gender_interrupted_score,gender_interrupter,gender_interrupter_score,gender_listener,gender_listener_score,gender_polite,gender_polite_score,get_along,int_race,int_sex,interruption_style,m_race,race_competitive,race_competitive_score,race_interrupted,race_interrupted_score,race_interrupter,race_interrupter_score,race_listener,race_listener_score,race_polite,race_polite_score,speaker_A,speaker_B,error
978,main,20,89,17,67,91,16,stims/face_stims/bmfaces/bFace3.png,10,8,94,6,63,100,20,2,59,20,54,35,stims/face_stims/wffaces/fFace3.png,97,88,6,32,6,2,marquis is rude,Men,3,Women,3,Men,3,Women,3,Women,3,25,Black,Male,interruptive,Black,Men,3,Men,3,Men,3,Women,3,Women,3,Marquis,Jill,
