workerid,proliferate.condition,audio,condition,face,first,image,race/gender,response,slide_number,slide_type,trial_num,error
959,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace2.png,Lauren,,female_white,0.96,,,13,
959,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace10.png,Hakeem,,male_black,0.01,,,14,
959,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace7.png,Paul,,male_white,0.86,,,15,
960,norming,,,,,Elizabeth,,"[0, 'Elizabeth']",1,bot_check,,
960,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace2.png,Sarah,,female_white,0.26,,,0,
960,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace1.png,Jasmine,,female_black,0.2,,,1,
960,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace6.png,Dustin,,male_white,0.01,,,2,
960,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/bmfaces/bFace9.png,Deshawn,,male_black,0.47,,,3,
960,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/bmfaces/bFace5.png,Deandre,,male_black,0.68,,,4,
960,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/bffaces/bfFace5.png,Malika,,female_black,0.7,,,5,
960,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/wffaces/fFace4.png,Jill,,female_white,0.78,,,6,
960,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace11.png,Ethan,,male_white,0.01,,,7,
960,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Meredith,,female_white,0.02,,,8,
960,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/wmfaces/wFace5.png,Cody,,male_white,0.83,,,9,
960,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace12.png,Lamont,,male_black,0.03,,,10,
960,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Tiara,,female_black,0.1,,,11,
960,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Carrie,,female_white,0.02,,,12,
960,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace1.png,Marcellus,,male_black,0.02,,,13,
960,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Tamika,,female_black,0.07,,,14,
960,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace3.png,Logan,,male_white,0.7,,,15,
942,norming,,,,,Margaret,,"[0, 'Margaret']",1,bot_check,,
942,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace4.png,Rachel,,female_white,1,,,0,
942,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/bffaces/bfFace6.png,Shaniqua,,female_black,0.79,,,1,
942,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/bmfaces/bFace11.png,Deandre,,male_black,0.76,,,2,
942,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/wffaces/fFace3.png,Jill,,female_white,0.9,,,3,
942,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Tanisha,,female_black,0.02,,,4,
942,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Allison,,female_white,0,,,5,
942,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/bmfaces/bFace1.png,Jamal,,male_black,0.78,,,6,
942,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Jada,,female_black,0.01,,,7,
942,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Anne,,female_white,0,,,8,
942,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace3.png,Hakeem,,male_black,0,,,9,
942,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/wmfaces/wFace1.png,Hunter,,male_white,0.99,,,10,
942,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace4.png,Brett,,male_white,0.01,,,11,
942,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace5.png,Tyrone,,male_black,0.01,,,12,
942,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace8.png,Cody,,male_white,0.85,,,13,
942,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace3.png,Aisha,,female_black,0.83,,,14,
942,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace6.png,Connor,,male_white,0,,,15,
948,norming,,,,,Susan,,"[0, 'Susan']",1,bot_check,,
948,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/wmfaces/wFace10.png,Ian,,male_white,0.94,,,0,
948,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace6.png,Latisha,,female_black,0.02,,,1,
948,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Sarah,,female_white,0.02,,,2,
948,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace2.png,Roger,,male_white,0,,,3,
948,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace11.png,Marquis,,male_black,0.47,,,4,
948,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace4.png,Paul,,male_white,0.92,,,5,
948,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/wffaces/fFace3.png,Lauren,,female_white,0.85,,,6,
948,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace4.png,Tyrone,,male_black,0,,,7,
948,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Carrie,,female_white,0,,,8,
948,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace5.png,Shante,,female_black,0.48,,,9,
948,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace5.png,Lamont,,male_black,0.33,,,10,
948,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/bffaces/bfFace1.png,Aisha,,female_black,0.51,,,11,
948,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace10.png,Marcellus,,male_black,0,,,12,
948,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace1.png,Hannah,,female_white,0.99,,,13,
948,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Ethan,,male_white,0,,,14,
948,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Jasmine,,female_black,0,,,15,
919,norming,,,,,Jessica,,"[0, 'Jessica']",1,bot_check,,
919,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/bmfaces/bFace1.png,Deion,,male_black,0.88,,,0,
919,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Sarah,,female_white,0.08,,,1,
919,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Allison,,female_white,0.07,,,2,
919,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Tamika,,female_black,0.24,,,3,
919,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Dylan,,male_white,0.08,,,4,
919,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace9.png,Rasheed,,male_black,0.06,,,5,
919,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace5.png,Marcellus,,male_black,0.06,,,6,
919,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/wffaces/fFace2.png,Laurie,,female_white,0.92,,,7,
919,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace6.png,Marquis,,male_black,0.91,,,8,
919,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Monique,,female_black,0.08,,,9,
919,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/wmfaces/wFace2.png,Dustin,,male_white,0.95,,,10,
919,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace1.png,Carrie,,female_white,0.96,,,11,
919,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/bffaces/bfFace5.png,Latisha,,female_black,0.23,,,12,
919,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace5.png,Cody,,male_white,0.04,,,13,
919,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/wmfaces/wFace6.png,Brett,,male_white,0.95,,,14,
919,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Ebony,,female_black,0.87,,,15,
938,norming,,,,,Sarah,,"[0, 'Sarah']",1,bot_check,,
938,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/bffaces/bfFace5.png,Shaniqua,,female_black,0.72,,,0,
938,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace6.png,Ian,,male_white,0.84,,,1,
938,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Ebony,,female_black,0.02,,,2,
938,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/wffaces/fFace2.png,Jill,,female_white,0.89,,,3,
938,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Rachel,,female_white,0.01,,,4,
938,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace1.png,Rebecca,,female_white,0.71,,,5,
938,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Brad,,male_white,0.01,,,6,
938,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace2.png,Tamika,,female_black,0.02,,,7,
938,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Tanisha,,female_black,0.01,,,8,
938,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/bmfaces/bFace10.png,Hakeem,,male_black,0.69,,,9,
938,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Meredith,,female_white,0.02,,,10,
938,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace11.png,Tyrone,,male_black,0,,,11,
938,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace3.png,Ryan,,male_white,0.01,,,12,
938,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace6.png,Lamar,,male_black,0,,,13,
938,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace3.png,Deshawn,,male_black,0.8,,,14,
938,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/wmfaces/wFace5.png,Roger,,male_white,0.81,,,15,
929,norming,,,,,Jessica,,"[0, 'Jessica']",1,bot_check,,
929,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace5.png,Tyrone,,male_black,0.13,,,0,
929,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/bmfaces/bFace3.png,Jamal,,male_black,0.94,,,1,
929,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace3.png,Cody,,male_white,0.07,,,2,
929,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace4.png,Hakeem,,male_black,0.07,,,3,
929,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/wmfaces/wFace4.png,Ian,,male_white,0.89,,,4,
929,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Samantha,,female_white,0.02,,,5,
929,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/bffaces/bfFace6.png,Jada,,female_black,0.89,,,6,
929,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/wffaces/fFace3.png,Sarah,,female_white,0.9,,,7,
929,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace2.png,Brett,,male_white,0.52,,,8,
929,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace2.png,Rebecca,,female_white,0.88,,,9,
929,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Ebony,,female_black,0.06,,,10,
929,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace5.png,Shaniqua,,female_black,0.09,,,11,
929,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace2.png,Jasmine,,female_black,0.86,,,12,
929,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace6.png,Ryan,,male_white,0.85,,,13,
929,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Hannah,,female_white,0.04,,,14,
929,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/bmfaces/bFace8.png,Deandre,,male_black,0.91,,,15,
947,norming,,,,,Susan,,"[0, 'Susan']",1,bot_check,,
947,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/bffaces/bfFace3.png,Monique,,female_black,0.87,,,0,
947,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Tamika,,female_black,0,,,1,
947,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Allison,,female_white,0,,,2,
947,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace8.png,Peter,,male_white,0.94,,,3,
947,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Aisha,,female_black,0.66,,,4,
947,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace4.png,Megan,,female_white,0.98,,,5,
947,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/bmfaces/bFace5.png,Tyree,,male_black,0.5,,,6,
947,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Samantha,,female_white,0.03,,,7,
947,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace9.png,Dustin,,male_white,0.96,,,8,
947,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Latisha,,female_black,0.02,,,9,
947,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace2.png,Logan,,male_white,0.03,,,10,
947,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/wffaces/fFace1.png,Jill,,female_white,0.79,,,11,
947,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/bmfaces/bFace12.png,Rasheed,,male_black,0.9,,,12,
947,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace1.png,Lamont,,male_black,0.03,,,13,
947,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace11.png,Marquis,,male_black,0.01,,,14,
947,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace12.png,Brett,,male_white,0.03,,,15,
933,norming,,,,,Linda,,"[0, 'Linda']",1,bot_check,,
933,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace11.png,Logan,,male_white,0.01,,,0,
933,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace5.png,Shaniqua,,female_black,0.01,,,1,
933,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace4.png,Hannah,,female_white,0.52,,,2,
933,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/wffaces/fFace3.png,Rebecca,,female_white,0.51,,,3,
933,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace3.png,Deshawn,,male_black,0.52,,,4,
933,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Laurie,,female_white,0.02,,,5,
933,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace11.png,Deion,,male_black,0.01,,,6,
933,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Latisha,,female_black,0.01,,,7,
933,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace10.png,Deandre,,male_black,0.01,,,8,
933,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Megan,,female_white,0.02,,,9,
933,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/wmfaces/wFace6.png,Paul,,male_white,0.48,,,10,
933,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace5.png,Marquis,,male_black,0.5,,,11,
933,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace5.png,Connor,,male_white,0.51,,,12,
933,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace8.png,Cody,,male_white,0.01,,,13,
933,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace2.png,Jasmine,,female_black,0.48,,,14,
933,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace4.png,Ebony,,female_black,0.49,,,15,
957,norming,,,,,Susan,,"[0, 'Susan']",1,bot_check,,
957,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace11.png,Trevon,,male_black,0.01,,,0,
957,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace10.png,Paul,,male_white,0.01,,,1,
957,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Rachel,,female_white,0.01,,,2,
957,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/wffaces/fFace1.png,Victoria,,female_white,0.91,,,3,
957,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/wffaces/fFace4.png,Hannah,,female_white,0.8,,,4,
957,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/bmfaces/bFace12.png,Lamont,,male_black,0.81,,,5,
957,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/wmfaces/wFace4.png,Peter,,male_white,0.88,,,6,
957,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/wmfaces/wFace7.png,Roger,,male_white,0.92,,,7,
957,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace11.png,Connor,,male_white,0.01,,,8,
957,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Monique,,female_black,0.01,,,9,
957,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/bffaces/bfFace5.png,Latoya,,female_black,0.75,,,10,
957,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Aisha,,female_black,0.01,,,11,
957,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/bffaces/bfFace1.png,Jada,,female_black,0.64,,,12,
957,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace10.png,Jermaine,,male_black,0.01,,,13,
957,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace2.png,Deandre,,male_black,0.7,,,14,
957,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Anne,,female_white,0.01,,,15,
967,norming,,,,,Barbara,,"[0, 'Barbara']",1,bot_check,,
967,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace2.png,Tyrone,,male_black,0.01,,,0,
967,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/wmfaces/wFace10.png,Cody,,male_white,0.8,,,1,
967,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Latoya,,female_black,0.02,,,2,
967,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Hannah,,female_white,0.01,,,3,
967,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/bffaces/bfFace1.png,Shante,,female_black,0.66,,,4,
967,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace3.png,Meredith,,female_white,0.21,,,5,
967,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Monique,,female_black,0.01,,,6,
967,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/wmfaces/wFace9.png,Dustin,,male_white,0.83,,,7,
967,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/wffaces/fFace2.png,Carrie,,female_white,0.67,,,8,
967,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace3.png,Connor,,male_white,0.01,,,9,
967,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace8.png,Brad,,male_white,0.01,,,10,
967,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Tanisha,,female_black,0.82,,,11,
967,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace7.png,Rasheed,,male_black,0.02,,,12,
967,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Jill,,female_white,0,,,13,
967,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/bmfaces/bFace3.png,Deion,,male_black,0.71,,,14,
967,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace9.png,Jamal,,male_black,0.67,,,15,
951,norming,,,,,Mary,,"[0, 'Mary']",1,bot_check,,
951,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/wmfaces/wFace7.png,Connor,,male_white,0.87,,,0,
951,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Malika,,female_black,0.01,,,1,
951,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/bffaces/bfFace5.png,Tanisha,,female_black,0.76,,,2,
951,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace10.png,Deshawn,,male_black,0.01,,,3,
951,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/bmfaces/bFace11.png,Hakeem,,male_black,0.75,,,4,
951,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/wffaces/fFace1.png,Lauren,,female_white,0.92,,,5,
951,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/bmfaces/bFace6.png,Lamar,,male_black,0.39,,,6,
951,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace4.png,Jamal,,male_black,0,,,7,
951,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Meredith,,female_white,0,,,8,
951,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Shaniqua,,female_black,0,,,9,
951,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace4.png,Keisha,,female_black,0.45,,,10,
951,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace2.png,Peter,,male_white,0.05,,,11,
951,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace11.png,Brad,,male_white,0.05,,,12,
951,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace4.png,Allison,,female_white,0.9,,,13,
951,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Hannah,,female_white,0.02,,,14,
951,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace1.png,Dylan,,male_white,0.9,,,15,
