workerid,proliferate.condition,audio,condition,face,first,image,race/gender,response,slide_number,slide_type,trial_num,subject_information.affiliation,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,subject_information.race,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
945,norming,,,,,Margaret,,"[0, 'Margaret']",1,bot_check,,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace12.png,Tyree,,male_black,0.35,,,0,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace11.png,Deandre,,male_black,0.55,,,1,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace5.png,Jasmine,,female_black,0.39,,,2,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace1.png,Connor,,male_white,0.25,,,3,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace9.png,Brett,,male_white,0.74,,,4,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace6.png,Jack,,male_white,0.22,,,5,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Latisha,,female_black,0.21,,,6,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace9.png,Rasheed,,male_black,0.61,,,7,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/wmfaces/wFace4.png,Brad,,male_white,0.65,,,8,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Sarah,,female_white,0.1,,,9,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/wffaces/fFace4.png,Hannah,,female_white,0.55,,,10,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Rachel,,female_white,0.2,,,11,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace1.png,Anne,,female_white,0.71,,,12,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace6.png,Tremayne,,male_black,0.15,,,13,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace3.png,Monique,,female_black,0.21,,,14,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
945,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Shante,,female_black,0.17,,,15,3,19,No,,1,2,I suppose,Male,English,No,AA,Safari,iPhone/iPod,896,414,2.528466666666666,
963,norming,,,,,Linda,,"[0, 'Linda']",1,bot_check,,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace6.png,Deshawn,,male_black,0,,,0,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace1.png,Malika,,female_black,0.79,,,1,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/wffaces/fFace3.png,Victoria,,female_white,1,,,2,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace5.png,Aisha,,female_black,0,,,3,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace12.png,Logan,,male_white,1,,,4,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace3.png,Tremayne,,male_black,0.73,,,5,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace10.png,Ethan,,male_white,0,,,6,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Jasmine,,female_black,0,,,7,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Paul,,male_white,0,,,8,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace4.png,Rebecca,,female_white,0.89,,,9,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Lauren,,female_white,0,,,10,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Samantha,,female_white,0,,,11,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace1.png,Hunter,,male_white,0.85,,,12,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace2.png,Jermaine,,male_black,0,,,13,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/bffaces/bfFace6.png,Latoya,,female_black,0.36,,,14,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
963,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/bmfaces/bFace9.png,Tyree,,male_black,0.86,,,15,6,32,Yes,,3,2,0.69 pounds,Male,English,No.,White,Firefox,Linux,1080,1920,2.8763666666666667,
926,norming,,,,,Susan,,"[0, 'Susan']",1,bot_check,,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Monique,,female_black,0.08,,,0,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/bffaces/bfFace3.png,Jasmine,,female_black,0.75,,,1,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace3.png,Sarah,,female_white,0.92,,,2,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace9.png,Marcellus,,male_black,0.03,,,3,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace4.png,Tremayne,,male_black,0.06,,,4,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/wffaces/fFace4.png,Samantha,,female_white,0.7,,,5,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace5.png,Tiara,,female_black,0.73,,,6,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace11.png,Brett,,male_white,0.01,,,7,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace4.png,Ian,,male_white,0.02,,,8,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace3.png,Roger,,male_white,0.93,,,9,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace7.png,Deshawn,,male_black,0.78,,,10,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Allison,,female_white,0.03,,,11,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/bmfaces/bFace5.png,Lamont,,male_black,0.74,,,12,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/wmfaces/wFace2.png,Peter,,male_white,0.71,,,13,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Tanisha,,female_black,0.03,,,14,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
926,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Lauren,,female_white,0.02,,,15,3,26,Yes,,1,2,0.50,Female,English,No,White,Chrome,Linux,768,1366,3.8544666666666663,
964,norming,,,,,Susan,,"[0, 'Susan']",1,bot_check,,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Rebecca,,female_white,0.03,,,0,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/wffaces/fFace3.png,Meredith,,female_white,0.96,,,1,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/bffaces/bfFace4.png,Tamika,,female_black,0.96,,,2,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace5.png,Dustin,,male_white,0.96,,,3,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace1.png,Dylan,,male_white,0.03,,,4,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/bmfaces/bFace5.png,Deandre,,male_black,0.93,,,5,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Victoria,,female_white,0.03,,,6,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/bffaces/bfFace5.png,Shante,,female_black,0.96,,,7,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/wmfaces/wFace10.png,Ethan,,male_white,0.96,,,8,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/bmfaces/bFace11.png,Marquis,,male_black,0.94,,,9,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace8.png,Brad,,male_white,0.03,,,10,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace12.png,Lamar,,male_black,0.02,,,11,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Jasmine,,female_black,0.02,,,12,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Latisha,,female_black,0.02,,,13,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace4.png,Lauren,,female_white,0.96,,,14,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
964,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace7.png,Lamont,,male_black,0.17,,,15,1,25,Yes,,-1,2,0.50$,Male,English,,"Asian, White",Chrome,Windows,720,1280,3.4181333333333335,
918,norming,,,,,Jessica,,"[0, 'Jessica']",1,bot_check,,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace3.png,Brad,,male_white,0.59,,,0,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace4.png,Tyree,,male_black,0.17,,,1,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Latoya,,female_black,0,,,2,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace3.png,Keisha,,female_black,0.03,,,3,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace12.png,Lamar,,male_black,0,,,4,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace7.png,Brett,,male_white,0.02,,,5,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace10.png,Marcellus,,male_black,0,,,6,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Sarah,,female_white,0,,,7,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/wffaces/fFace2.png,Anne,,female_white,0.78,,,8,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace1.png,Ethan,,male_white,0.51,,,9,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/bmfaces/bFace1.png,Rasheed,,male_black,0.82,,,10,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace6.png,Tanisha,,female_black,0,,,11,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace6.png,Paul,,male_white,0,,,12,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace5.png,Tanisha,,female_black,0.23,,,13,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Megan,,female_white,0,,,14,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
918,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/wffaces/fFace4.png,Carrie,,female_white,0.68,,,15,0,32,Yes,,3,2,0.65,Male,English,,AA,Firefox,Mac,1080,1920,2.5223833333333334,
952,norming,,,,,Barbara,,"[0, 'Barbara']",1,bot_check,,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/bmfaces/bFace2.png,Marquis,,male_black,0.89,,,0,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace10.png,Brad,,male_white,0.02,,,1,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace6.png,Connor,,male_white,0.17,,,2,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Shante,,female_black,0.02,,,3,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/bmfaces/bFace3.png,Tyrone,,male_black,0.97,,,4,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Rachel,,female_white,0.24,,,5,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace9.png,Peter,,male_white,0.69,,,6,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace1.png,Emily,,female_white,0.99,,,7,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/wffaces/fFace2.png,Samantha,,female_white,0.98,,,8,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace6.png,Deshawn,,male_black,0.06,,,9,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Victoria,,female_white,0.01,,,10,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace4.png,Tanisha,,female_black,0.83,,,11,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace4.png,Brett,,male_white,0.85,,,12,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Shaniqua,,female_black,0.03,,,13,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace1.png,Lamar,,male_black,0.01,,,14,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
952,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/bffaces/bfFace3.png,Keisha,,female_black,0.51,,,15,3,33,Yes,,1,1,0.80,Male,English,No.,AA,Chrome,Windows,912,1368,2.9077333333333333,
955,norming,,,,,Patricia,,"[0, 'Patricia']",1,bot_check,,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/wffaces/fFace3.png,Carrie,,female_white,0.87,,,0,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Emily,,female_white,0,,,1,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace2.png,Monique,,female_black,0.75,,,2,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace6.png,Tremayne,,male_black,0.48,,,3,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace7.png,Marquis,,male_black,0,,,4,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace9.png,Trevon,,male_black,0,,,5,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Jada,,female_black,0.95,,,6,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace6.png,Jack,,male_white,0,,,7,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace4.png,Rebecca,,female_white,0.75,,,8,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/wmfaces/wFace11.png,Dustin,,male_white,0.8,,,9,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace9.png,Ian,,male_white,0.97,,,10,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace12.png,Cody,,male_white,0,,,11,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Rachel,,female_white,0,,,12,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Shante,,female_black,0,,,13,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
