workerid,proliferate.condition,A_Age,A_aggressive,A_agree,A_control,A_dismissive,A_engaged,A_face,A_feel_int,A_friendly,A_incharge,A_int,A_listened,A_try_int,B_age,B_aggressive,B_agree,B_control,B_dismissive,B_engaged,B_face,B_feel_int,B_friendly,B_incharge,B_int,B_listened,B_try_int,extra_thoughts,gender_competitive,gender_competitive_score,gender_interrupted,gender_interrupted_score,gender_interrupter,gender_interrupter_score,gender_listener,gender_listener_score,gender_polite,gender_polite_score,get_along,int_race,int_sex,interruption_style,m_race,race_competitive,race_competitive_score,race_interrupted,race_interrupted_score,race_interrupter,race_interrupter_score,race_listener,race_listener_score,race_polite,race_polite_score,speaker_A,speaker_B,error
969,pilot,24,81,86,99,87,85,stims/face_stims/wffaces/fFace3.png,25,68,29,77,16,18,24,26,91,88,79,85,stims/face_stims/wmfaces/wFace10.png,24,90,71,23,19,6,they are lovers,Women,3,Women,5,Women,4,Men,3,Men,3,30,White,Female,interruptive,White,Women,3,Women,2,Men,5,Men,1,Women,2,Laurie,Ryan,
